"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts","ges","pes"
91,"Speed",2.21832640519122,4,304,0.0669781545041028,0.15297,-0.18922,"ns",0.0133093998374039,0.0283606989198377
92,"Speed",1.34756923855861,4,304,0.252260252478556,0.15394,-0.11866,"ns",0.0110069832006971,0.0174222571158297
93,"Speed",3.30708622252527,4,304,0.0113198880864499,0.15112,-0.059346,"<.05",0.0324258381209312,0.0416997569832035
94,"Speed",4.50224184000436,4,304,0.00150875309141977,0.22108,-0.37388,"<.005",0.0361144081912942,0.0559269125567015
95,"Speed",0.520828711950344,4,304,0.720491885210562,0.25813,-0.2804,"ns",0.00362487179510146,0.00680636528272472
96,"Speed",2.01522382080059,4,304,0.0922417562494372,0.22492,-0.21452,"ns",0.00972056199541022,0.0258311611773302
97,"Speed",2.98218370512492,4,304,0.0194018619403314,0.20096,-0.14301,"<.05",0.0250682347771435,0.0377576760381647
98,"Speed",2.97364697890811,4,304,0.0196769903755831,0.19145,-0.085584,"<.05",0.0270901742919253,0.0376536616031206
99,"Speed",1.32324933042244,4,304,0.261203934798003,0.349,-0.28153,"ns",0.00988969579640001,0.0171132142257479
100,"Speed",0.750705628128653,4,304,0.558177890856614,0.33631,-0.19112,"ns",0.00687403793531199,0.00978109089662264
101,"Speed",2.66672322902733,4,304,0.0325451962674838,0.27341,-0.16219,"<.05",0.022679050596795,0.0338989997239815
102,"Speed",2.42116475748751,4,304,0.0484322065760385,0.24052,-0.075603,"<.05",0.0253549170162965,0.0308738688716855
103,"Speed",2.78773589502607,4,304,0.0267087495053398,0.19461,-0.022574,"<.05",0.0285709381551654,0.0353828659163445
104,"Speed",3.13420317330062,4,304,0.0150885742314439,0.14086,0.0073253,"<.05",0.0287844510729715,0.0396061759342777
105,"Speed",1.93197304605599,4,304,0.105010922877948,0.089234,0.023191,"ns",0.0190986524322059,0.0247905060085446
106,"Speed",2.15086724768471,4,304,0.0745311868356117,0.028292,0.036037,"ns",0.0189354770437586,0.0275219882188631
107,"Speed",0.900957941576642,4,304,0.463671701856088,0.41976,-0.1671,"ns",0.0104476367736711,0.0117158220871724
108,"Speed",1.92169337220886,4,304,0.106698353112407,0.31837,-0.081339,"ns",0.0213436812140984,0.024661853317657
109,"Speed",3.74280727892512,4,304,0.00545598887725898,0.25598,0.0011134,"<.01",0.037881993862399,0.0469359859107229
110,"Speed",3.68367880114777,4,304,0.00602645424298722,0.1832,0.042556,"<.01",0.0371841272737478,0.0462287742806211
111,"Speed",3.89477400200179,4,304,0.00422337779949667,0.12367,0.07006,"<.005",0.0349989737625273,0.0487487955332874
112,"Speed",4.35916212695445,4,304,0.00192402400793715,0.058411,0.078036,"<.005",0.0313118762340692,0.0542459877825466
113,"Speed",0.755996115145531,4,304,0.554664695970585,0.46317,0.03064,"ns",0.00874055632359551,0.00984934276680382
114,"Speed",1.41625125554597,4,304,0.228429182979725,0.39898,0.074566,"ns",0.0163576454955554,0.0182939787522263
115,"Speed",0.101645572076157,4,304,0.981846225154988,0.33383,0.039461,"ns",0.00115999653099203,0.00133565537659614
116,"Speed",4.6232481546019,4,304,0.00122800802849926,0.22865,0.099464,"<.005",0.0419371961566803,0.0573438587556834
117,"Speed",4.17224381665022,4,304,0.00264180759457604,0.15612,0.11703,"<.005",0.0369962415341816,0.052041000950303
118,"Speed",2.10988984635994,4,304,0.079508509959505,0.097709,0.1308,"ns",0.0177615729812828,0.0270118143875255
119,"Speed",0.710787874742994,4,304,0.585080915116849,0.45895,0.17222,"ns",0.00705022362259938,0.00926581377189871
120,"Speed",0.568977373999748,4,304,0.685347265327346,0.41311,0.15319,"ns",0.00593707149869806,0.00743091253812348
121,"Speed",0.940919292397089,4,304,0.44048717356053,0.34659,0.19108,"ns",0.00987708481897807,0.0122291142483148
122,"Speed",0.992670389646214,4,304,0.411731352959471,0.27006,0.17418,"ns",0.0088976051822213,0.0128930505283488
123,"Speed",1.43614911577157,4,304,0.221906102217879,0.1756,0.16852,"ns",0.012094108201023,0.0185462362497448
124,"Speed",3.08793997330375,4,304,0.0162905807359094,0.12335,0.16655,"<.05",0.0280113859353079,0.0390443849510569
125,"Speed",0.351216559026336,4,304,0.843111255233638,0.3348,0.24755,"ns",0.00350679448543047,0.00460001261086409
126,"Speed",0.717003629883495,4,304,0.580847149725427,0.22208,0.39445,"ns",0.00671113630296636,0.00934608490892886
127,"Speed",0.680690524765195,4,304,0.605800310956479,-0.22208,0.39445,"ns",0.00552719544726978,0.00887694829176526
128,"Speed",0.490498599391844,4,304,0.74272804455778,-0.3348,0.24755,"ns",0.00435925212636079,0.00641254284353356
1,"Patt_Spd",1.65624710669351,8,304,0.108571076880782,0.27061,0.25813,"ns",0.032073407666103,0.041765099512252
2,"Patt_Spd",1.23559741100912,8,304,0.277672909910369,0.18883,0.2394,"ns",0.0237824354061522,0.031491744551911
3,"Patt_Spd",1.61513818999785,8,304,0.119714055566166,0.11004,0.2174,"ns",0.029098579813392,0.0407707321946347
4,"Patt_Spd",1.13574657193103,8,304,0.338871563603562,0.073707,0.18359,"ns",0.0163524460495239,0.0290206951806462
5,"Patt_Spd",1.35702884007367,8,304,0.214982352648629,0.035595,0.13683,"ns",0.0195096969439237,0.0344799615232116
6,"Patt_Spd",1.73997357194307,8,304,0.088688035808986,-2.187e-17,0.089291,"ns",0.0236091442021374,0.0437839639926563
7,"Patt_Spd",1.25279583319291,8,304,0.268022790418105,-0.028292,0.036037,"ns",0.0234462097093344,0.0319160917483876
8,"Patt_Spd",0.827816937336352,8,304,0.57859449350949,0.15945,0.30209,"ns",0.019762754884,0.0213202029532681
9,"Patt_Spd",1.3125524792,8,304,0.236489017262869,0.083862,0.27643,"ns",0.0154004417022169,0.0333876178580483
10,"Patt_Spd",1.11533724397013,8,304,0.35246832920161,0.050145,0.23852,"ns",0.0171853407661861,0.0285140643684995
11,"Patt_Spd",1.66833407293436,8,304,0.105474692840658,-4.8953e-17,0.19987,"ns",0.024727864375211,0.042057074286683
12,"Patt_Spd",1.00362976439039,8,304,0.433209976554984,-0.035595,0.13683,"ns",0.014485167816238,0.0257317016506675
13,"Patt_Spd",0.750008590900865,8,304,0.647231396717472,-0.058411,0.078036,"ns",0.0109812938125243,0.019355056119316
14,"Patt_Spd",1.33157817355709,8,304,0.227087791922492,0.044058,0.32872,"ns",0.0209998494245159,0.0338551930889038
15,"Patt_Spd",1.46833836100939,8,304,0.168076014815427,-6.9342e-17,0.28311,"ns",0.0214678977433835,0.0372029434727852
16,"Patt_Spd",0.99640886208323,8,304,0.438779851807024,-6.0391e-17,0.24656,"ns",0.0163479994238026,0.0255512979568755
17,"Patt_Spd",0.763244068317046,8,304,0.635489455334746,-8.7824e-17,0.35857,"ns",0.014805923565632,0.0196898914593394
18,"Patt_Spd",1.33817280214715,8,304,0.223899758082131,-0.050145,0.23852,"ns",0.0226564454581433,0.0340171570468598
19,"Patt_Spd",1.44302725559549,8,304,0.177911337536462,-0.073707,0.18359,"ns",0.0196284782110704,0.0365851040348527
20,"Patt_Spd",1.0523468434749,8,304,0.396714492919269,-0.097709,0.1308,"ns",0.0164689339975835,0.0269470833005964
21,"Patt_Spd",1.11894170612429,8,304,0.350040380087769,-0.044058,0.32872,"ns",0.018964950403426,0.0286035781471336
22,"Patt_Spd",1.61331077510327,8,304,0.120232009731494,-0.083862,0.27643,"ns",0.0277184352805543,0.040726481668309
23,"Patt_Spd",1.08100086492661,8,304,0.376164943486199,-0.11004,0.2174,"ns",0.0169979762288374,0.027660521506673
24,"Patt_Spd",1.18327217687782,8,304,0.308638915562787,-0.12335,0.16655,"ns",0.0188947794209719,0.0301984012855382
25,"Patt_Spd",0.513102340168578,8,304,0.846375549118182,-0.15945,0.30209,"ns",0.00910795941465717,0.0133227994887709
26,"Patt_Spd",0.831042914077502,8,304,0.575781140861222,-0.18883,0.2394,"ns",0.0156041873361383,0.0214015089915657
27,"Patt_Spd",0.650533094401813,8,304,0.734811787245499,-0.1756,0.16852,"ns",0.0118315367379128,0.0168311545098983
28,"Patt_Spd",0.393233065830214,8,304,0.923886803597097,-0.15612,0.11703,"ns",0.00724594823595478,0.0102422493348233
29,"Patt_Spd",0.638671338201616,8,304,0.745032727762782,-0.12367,0.07006,"ns",0.0103467375768078,0.0165293297124886
30,"Patt_Spd",0.797014132068475,8,304,0.605619665812482,-0.089234,0.023191,"ns",0.0124031168428387,0.0205431822499373
31,"Patt_Spd",0.607291727567289,8,304,0.77166121984951,-0.044495,-0.015575,"ns",0.00982463825357124,0.0157299748413499
32,"Patt_Spd",0.527024181456237,8,304,0.835952154022239,-0.27061,0.25813,"ns",0.00943880982057524,0.0136793378843389
33,"Patt_Spd",1.03813974981752,8,304,0.407158483207661,-0.27006,0.17418,"ns",0.0188731335872781,0.0265929615619651
34,"Patt_Spd",2.09745564792102,8,304,0.0358440730779954,-0.22865,0.099464,"<.05",0.0325438770022567,0.052308946142067
35,"Patt_Spd",0.798126845855839,8,304,0.604638987305009,-0.1832,0.042556,"ns",0.012199301079125,0.0205712726551666
36,"Patt_Spd",0.906079231344236,8,304,0.511617026379974,-0.14086,0.0073253,"ns",0.0180657225420419,0.0232888856766185
37,"Patt_Spd",0.559986576532033,8,304,0.810340977498959,-0.091723,-0.035635,"ns",0.0101972725035019,0.0145224785133314
38,"Patt_Spd",0.772226217813461,8,304,0.627528538000996,-0.34659,0.19108,"ns",0.0147120081478926,0.0199169945381849
39,"Patt_Spd",0.208839820772409,8,304,0.989246798171348,-0.33383,0.039461,"ns",0.00404087738937221,0.00546574619255705
40,"Patt_Spd",2.01902249125159,8,304,0.0439535608958035,-0.25598,0.0011134,"<.05",0.0398915693362795,0.0504515694178428
41,"Patt_Spd",1.01918717348842,8,304,0.421347978763038,-0.19461,-0.022574,"ns",0.0199909745584503,0.0261201538862631
42,"Patt_Spd",1.15457417788759,8,304,0.326654836147986,-0.15112,-0.059346,"ns",0.0245426503650622,0.0294875937774757
43,"Patt_Spd",0.695268071371605,8,304,0.695713233469441,-0.41311,0.15319,"ns",0.0134801071617431,0.0179677801970312
44,"Patt_Spd",0.608171309139114,8,304,0.770924052993135,-0.39898,0.074566,"ns",0.0133935942549983,0.015752398741433
45,"Patt_Spd",1.40601164421429,8,304,0.193159728101455,-0.31837,-0.081339,"ns",0.0308361383576223,0.0356801306589657
46,"Patt_Spd",1.94819372433961,8,304,0.0527193008505036,-0.24052,-0.075603,"ns",0.0421576111685136,0.0487680053266743
47,"Patt_Spd",1.22303183226557,8,304,0.284888028224865,-0.19145,-0.085584,"ns",0.0269081811703186,0.0311814710677078
48,"Patt_Spd",0.396084072890633,8,304,0.922335279746846,-0.45895,0.17222,"ns",0.00789546228330765,0.0103157413693207
49,"Patt_Spd",1.57425807171791,8,304,0.131781305109188,-0.46317,0.03064,"ns",0.028639382746788,0.0397798505499454
50,"Patt_Spd",2.72861941090776,8,304,0.00642262131632365,-0.27341,-0.16219,"<.01",0.0620840364588602,0.0669951363531118
51,"Patt_Spd",0.96150090839926,8,304,0.466258678809274,-0.20096,-0.14301,"ns",0.0202983544673875,0.0246782307144636
52,"Patt_Spd",0.366575389465593,8,304,0.937624192012893,-0.15394,-0.11866,"ns",0.00689458555764946,0.00955455069274295
53,"Patt_Spd",1.23546186051689,8,304,0.277749999979513,-0.099452,-0.09574,"ns",0.0216461429445806,0.031488398554068
54,"Patt_Spd",0.672580335133449,8,304,0.715635496147681,-0.050987,-0.076676,"ns",0.0124111448780493,0.017391659136911
55,"Patt_Spd",0.500542027381657,8,304,0.855559067427855,5.8045e-18,-0.047397,"ns",0.00955559080078001,0.0130009085852784
56,"Patt_Spd",1.63185443015189,8,304,0.115066588741314,-0.41976,-0.1671,"ns",0.0337858294873986,0.0411753235778535
57,"Patt_Spd",1.76378697668593,8,304,0.0836655189114047,-0.33631,-0.19112,"ns",0.043162135981326,0.044356614668519
58,"Patt_Spd",2.12868560835231,8,304,0.0330247027643573,-0.22492,-0.21452,"<.05",0.0430214110554412,0.0530464822378645
59,"Patt_Spd",1.22072246175876,8,304,0.286229225460481,-0.15297,-0.18922,"ns",0.0206709840200365,0.0311244256897357
60,"Patt_Spd",1.33045561881484,8,304,0.227634070051675,-0.10478,-0.15427,"ns",0.0197036666012884,0.0338276177552944
61,"Patt_Spd",1.10751678707137,8,304,0.357775289771903,-0.054807,-0.12811,"ns",0.016253279007857,0.0283197931768837
62,"Patt_Spd",2.00611287063652,8,304,0.045442515955693,1.1987e-17,-0.097882,"<.05",0.0254082964400731,0.0501451584942399
63,"Patt_Spd",2.10806514980121,8,304,0.0348617990069555,-0.349,-0.28153,"<.05",0.0496451763623601,0.0525596321320341
64,"Patt_Spd",2.77743451410954,8,304,0.00559715623465171,-0.25813,-0.2804,"<.01",0.056172140087517,0.0681120464591393
65,"Patt_Spd",1.06234049860604,8,304,0.389468601809027,-0.16624,-0.26054,"ns",0.0172520323774942,0.0271960278121059
66,"Patt_Spd",1.26790341915781,8,304,0.259759276564209,-0.10296,-0.21873,"ns",0.0178869630114299,0.0322885437917022
67,"Patt_Spd",0.81061343214196,8,304,0.593654943434892,-0.04676,-0.18643,"ns",0.00845813733521748,0.0208863854615251
68,"Patt_Spd",1.89567770292448,8,304,0.060236952369965,-0.22108,-0.37388,"ns",0.037532703521805,0.0475158666821073
69,"Patt_Spd",3.0028680935094,8,304,0.00294607342164136,-0.1585,-0.34149,"<.005",0.0508040917529109,0.0732355621236345
70,"Patt_Spd",1.46314051108413,8,304,0.170057450459014,-0.093018,-0.29235,"ns",0.0210968127783652,0.0370761295764886
71,"Patt_Spd",1.76892440571895,8,304,0.0826163111936741,-0.039316,-0.23611,"ns",0.0192212591538973,0.0444800665884886
72,"Patt_Spd",1.27755399398115,8,304,0.254584436545309,2.5091e-17,-0.20489,"ns",0.0149221508385881,0.0325263124627598
73,"Patt_Spd",2.25981203240788,8,304,0.0233169327588545,-0.10679,-0.41491,"<.05",0.03814079774774,0.0561307149320221
74,"Patt_Spd",3.51076061925045,8,304,0.00067246293323321,-0.049033,-0.36828,"<.001",0.0520932970307684,0.0845747118789808
75,"Patt_Spd",2.20944860020249,8,304,0.0266723347054919,3.6897e-17,-0.30129,"<.05",0.0260166187971089,0.0549484928821273
76,"Patt_Spd",1.14473452445077,8,304,0.333000347870549,0.039316,-0.23611,"ns",0.0114986000083715,0.0292436400031207
77,"Patt_Spd",0.739960353172038,8,304,0.656148999571472,0.04676,-0.18643,"ns",0.0089188629187626,0.0191006998052193
78,"Patt_Spd",0.552132015042906,8,304,0.81655492654148,0.054807,-0.12811,"ns",0.00757173419740485,0.0143216985983412
79,"Patt_Spd",0.862899630526399,8,304,0.548215919436239,0.050987,-0.076676,"ns",0.0197316209532521,0.0222036862593907
80,"Patt_Spd",1.11808061198697,8,304,0.350619372622846,0.044495,-0.015575,"ns",0.0195053806174645,0.0285821950999394
81,"Patt_Spd",1.4288123726829,8,304,0.183643736758027,5.188e-17,-0.42363,"ns",0.0232560468146252,0.0362377735138888
82,"Patt_Spd",1.99891780308263,8,304,0.0462926574898028,0.049033,-0.36828,"<.05",0.0267019385809968,0.0499742971278232
83,"Patt_Spd",1.55373680973175,8,304,0.138229704849454,0.093018,-0.29235,"ns",0.0200356498582246,0.0392816693200393
84,"Patt_Spd",0.254867839644652,8,304,0.979372080302308,0.10296,-0.21873,"ns",0.0027182929186266,0.00666236361638988
85,"Patt_Spd",0.558190590294007,8,304,0.811767612056535,0.10478,-0.15427,"ns",0.00851465936023811,0.0144765763576706
86,"Patt_Spd",1.4426368201512,8,304,0.178066761283901,0.099452,-0.09574,"ns",0.0227462995200785,0.0365755673670924
87,"Patt_Spd",0.890255354084035,8,304,0.524914444672363,0.091723,-0.035635,"ns",0.0137176066422389,0.0228914761803061
88,"Patt_Spd",2.94303963924044,8,304,0.00349654056101521,0.10679,-0.41491,"<.005",0.0473239627744752,0.0718813176835993
89,"Patt_Spd",2.42926368567735,8,304,0.0147391272846194,0.1585,-0.34149,"<.05",0.0299111657570276,0.0600867654816566
90,"Patt_Spd",0.877274927962306,8,304,0.535924148220035,0.16624,-0.26054,"ns",0.00974930303918194,0.0225652371362924
91,"Patt_Spd",0.239410837775133,8,304,0.983138470406503,0.15297,-0.18922,"ns",0.002893906190185,0.00626084012619329
92,"Patt_Spd",1.02719274057688,8,304,0.415318912073131,0.15394,-0.11866,"ns",0.0159832186068392,0.0263199238388699
93,"Patt_Spd",0.651881204239179,8,304,0.733645547886371,0.15112,-0.059346,"ns",0.0123765560055876,0.016865445715167
94,"Patt_Spd",1.80457668170538,8,304,0.0756577945281882,0.22108,-0.37388,"ns",0.0283145195774958,0.0453359093889016
95,"Patt_Spd",0.734817286829176,8,304,0.66071271526684,0.25813,-0.2804,"ns",0.0101056536536915,0.0189704596097071
96,"Patt_Spd",0.469827151074135,8,304,0.877060965880305,0.22492,-0.21452,"ns",0.00604217465141613,0.0122128739811875
97,"Patt_Spd",0.709470553054049,8,304,0.683172473640286,0.20096,-0.14301,"ns",0.012489255714094,0.0183280872333728
98,"Patt_Spd",1.05239088663808,8,304,0.396682376017743,0.19145,-0.085584,"ns",0.0191944926249719,0.0269481807066046
99,"Patt_Spd",0.750225787918368,8,304,0.647038647368536,0.349,-0.28153,"ns",0.0119351979758442,0.0193605526848898
100,"Patt_Spd",0.591706733175152,8,304,0.784622344168197,0.33631,-0.19112,"ns",0.00863151834615033,0.0153324841854298
101,"Patt_Spd",0.994565652084277,8,304,0.440208041456029,0.27341,-0.16219,"ns",0.0162919395421013,0.025505237344043
102,"Patt_Spd",0.630005587977493,8,304,0.752449926662266,0.24052,-0.075603,"ns",0.0114614192812269,0.0163087107648145
103,"Patt_Spd",1.12659935997205,8,304,0.344920107618959,0.19461,-0.022574,"ns",0.0217239786100728,0.0287936947856655
104,"Patt_Spd",1.01574565604919,8,304,0.423955564271638,0.14086,0.0073253,"ns",0.0184459066922079,0.026034249479779
105,"Patt_Spd",1.42751041839646,8,304,0.184176399772811,0.089234,0.023191,"ns",0.0261621938925569,0.0362059486700535
106,"Patt_Spd",1.80276284830613,8,304,0.0759985208998248,0.028292,0.036037,"ns",0.0307526348535047,0.0452924048307076
107,"Patt_Spd",0.934510525063171,8,304,0.488098865614103,0.41976,-0.1671,"ns",0.019806939252103,0.0240021130986507
108,"Patt_Spd",1.03804853008704,8,304,0.407226078924708,0.31837,-0.081339,"ns",0.0227706237318171,0.0265906870136453
109,"Patt_Spd",2.46448240839371,8,304,0.0133837989383418,0.25598,0.0011134,"<.05",0.0498014844521208,0.0609048296607519
110,"Patt_Spd",0.794753169995759,8,304,0.607613198483347,0.1832,0.042556,"ns",0.0147479615905673,0.0204860994091961
111,"Patt_Spd",0.840521715096064,8,304,0.567536566621052,0.12367,0.07006,"ns",0.014329320492612,0.0216403302010586
112,"Patt_Spd",1.97030331140031,8,304,0.0498223899780649,0.058411,0.078036,"<.05",0.0288845707904356,0.0492941796325659
113,"Patt_Spd",1.28710269760685,8,304,0.249543397951299,0.46317,0.03064,"ns",0.0268717869760446,0.0327614562853792
114,"Patt_Spd",0.86106614592095,8,304,0.549790709564994,0.39898,0.074566,"ns",0.0209179130252409,0.0221575533385445
115,"Patt_Spd",1.22726009791493,8,304,0.282444619516746,0.33383,0.039461,"ns",0.0266288054819912,0.0312858990113399
116,"Patt_Spd",1.83784986879763,8,304,0.0696495629495746,0.22865,0.099464,"ns",0.0363102264748087,0.0461332595722516
117,"Patt_Spd",1.93997581787216,8,304,0.0538353146732124,0.15612,0.11703,"ns",0.0359751849945811,0.0485722832361873
118,"Patt_Spd",2.58877245369621,8,304,0.00949546012842177,0.097709,0.1308,"<.01",0.0422536441661194,0.0637805062138671
119,"Patt_Spd",0.789802167976912,8,304,0.611982404616811,0.45895,0.17222,"ns",0.0153282615663541,0.0203610774954902
120,"Patt_Spd",0.929378269663545,8,304,0.492306801403728,0.41311,0.15319,"ns",0.0191925216193168,0.023873442396787
121,"Patt_Spd",1.64632765882345,8,304,0.111172236173985,0.34659,0.19108,"ns",0.0316369086949941,0.0415253506703301
122,"Patt_Spd",1.75052241139253,8,304,0.0864305029695223,0.27006,0.17418,"ns",0.0352762001151738,0.044037720895231
123,"Patt_Spd",0.6824488207177,8,304,0.706989736987503,0.1756,0.16852,"ns",0.014034596699798,0.0176423375852097
124,"Patt_Spd",1.11599393185174,8,304,0.352025138180448,0.12335,0.16655,"ns",0.0210282743156917,0.0285303738873678
125,"Patt_Spd",1.42269166058204,8,304,0.186159098201232,0.3348,0.24755,"ns",0.0272327006778961,0.0360881411353391
126,"Patt_Spd",0.879450460489752,8,304,0.53407280490795,0.22208,0.39445,"ns",0.0151598825092797,0.022619930324979
127,"Patt_Spd",0.977918909876831,8,304,0.453222849577943,-0.22208,0.39445,"ns",0.0154660832936799,0.0250890488057594
128,"Patt_Spd",0.382345752381168,8,304,0.929666614467371,-0.3348,0.24755,"ns",0.00699802821032261,0.00996150039520313
