"Chan","T2","Pvals","df1","df2","xpos","ypos","Pvals_cuts"
32,0.0626827233174714,1.7739385405946e-05,2,356,-0.27061,0.25813,"<.0001"
33,0.0161435446207466,0.0560016432323269,2,356,-0.27006,0.17418,"ns"
34,0.00469986363102007,0.429999394246896,2,356,-0.22865,0.099464,"ns"
35,0.00649374062423194,0.311906377366036,2,356,-0.1832,0.042556,"ns"
36,0.0283002685749162,0.00658791432254602,2,356,-0.14086,0.0073253,"<.01"
37,0.0833107195589238,5.58714340792577e-07,2,356,-0.091723,-0.035635,"<.0001"
38,0.146358923604392,2.13853379449347e-11,2,356,-0.34659,0.19108,"<.0001"
39,0.042063467501537,0.000602260644083419,2,356,-0.33383,0.039461,"<.001"
40,0.00770021675247263,0.251409924611236,2,356,-0.25598,0.0011134,"ns"
41,0.0114508472517094,0.128823726620955,2,356,-0.19461,-0.022574,"ns"
42,0.0519667753720066,0.000109835752868492,2,356,-0.15112,-0.059346,"<.0005"
43,0.237240327445129,0,2,356,-0.41311,0.15319,"<.0001"
44,0.155642235949658,5.01809704900325e-12,2,356,-0.39898,0.074566,"<.0001"
45,0.0188921280401939,0.0344409893373678,2,356,-0.31837,-0.081339,"<.05"
46,0.0110902231477555,0.137362836820402,2,356,-0.24052,-0.075603,"ns"
47,0.0384469054646939,0.00112575461719033,2,356,-0.19145,-0.085584,"<.005"
48,0.331640564815996,0,2,356,-0.45895,0.17222,"<.0001"
49,0.348291129126023,0,2,356,-0.46317,0.03064,"<.0001"
50,0.0241963830250849,0.0135290157254049,2,356,-0.27341,-0.16219,"<.05"
51,0.0319505757183886,0.00348199553720163,2,356,-0.20096,-0.14301,"<.005"
52,0.107495685033683,1.05403584749197e-08,2,356,-0.15394,-0.11866,"<.0001"
53,0.0614067016983756,2.2019121587169e-05,2,356,-0.099452,-0.09574,"<.0001"
54,0.0661023778135699,9.95305988160666e-06,2,356,-0.050987,-0.076676,"<.0001"
55,0.0942076930156829,9.23624672299894e-08,2,356,5.8045e-18,-0.047397,"<.0001"
56,0.254453801435596,0,2,356,-0.41976,-0.1671,"<.0001"
57,0.171157163324975,4.56745752330789e-13,2,356,-0.33631,-0.19112,"<.0001"
58,0.0132878499573987,0.092932121099474,2,356,-0.22492,-0.21452,"ns"
59,0.0591297240711587,3.24021062383384e-05,2,356,-0.15297,-0.18922,"<.0001"
60,0.0784999051136389,1.24401252432627e-06,2,356,-0.10478,-0.15427,"<.0001"
61,0.0447280991578473,0.000380398536064197,2,356,-0.054807,-0.12811,"<.0005"
62,0.0165140956976264,0.0524450159262401,2,356,1.1987e-17,-0.097882,"ns"
63,0.313060643055681,0,2,356,-0.349,-0.28153,"<.0001"
64,0.15200837451234,8.83826345443595e-12,2,356,-0.25813,-0.2804,"<.0001"
65,0.00529267047316823,0.386686765223484,2,356,-0.16624,-0.26054,"ns"
66,0.0123128329550715,0.110512618550298,2,356,-0.10296,-0.21873,"ns"
67,0.0290299511234076,0.0057984691931473,2,356,-0.04676,-0.18643,"<.01"
68,0.359906615974268,0,2,356,-0.22108,-0.37388,"<.0001"
69,0.265286740376277,0,2,356,-0.1585,-0.34149,"<.0001"
70,0.0647794478270292,1.24438582903563e-05,2,356,-0.093018,-0.29235,"<.0001"
71,0.0053808702756885,0.380628649692339,2,356,-0.039316,-0.23611,"ns"
72,0.000155785675431508,0.972350237243115,2,356,2.5091e-17,-0.20489,"ns"
73,0.366636978229328,0,2,356,-0.10679,-0.41491,"<.0001"
74,0.342212041223061,0,2,356,-0.049033,-0.36828,"<.0001"
75,0.0982751114451318,4.73950829693592e-08,2,356,3.6897e-17,-0.30129,"<.0001"
76,0.00330323216739503,0.55234029773497,2,356,0.039316,-0.23611,"ns"
77,0.00631584032243678,0.321989539917467,2,356,0.04676,-0.18643,"ns"
78,0.0829458356367377,5.93611119370507e-07,2,356,0.054807,-0.12811,"<.0001"
79,0.0432719926558013,0.000488897829021839,2,356,0.050987,-0.076676,"<.0005"
80,0.146028689875124,2.25218732552435e-11,2,356,0.044495,-0.015575,"<.0001"
81,0.326462231776828,0,2,356,5.188e-17,-0.42363,"<.0001"
82,0.318865971470331,0,2,356,0.049033,-0.36828,"<.0001"
83,0.0479680827680316,0.000217920868631372,2,356,0.093018,-0.29235,"<.0005"
84,0.0258219070987123,0.0101701761089148,2,356,0.10296,-0.21873,"<.05"
85,0.101665885000103,2.72271691859061e-08,2,356,0.10478,-0.15427,"<.0001"
86,0.215853816151901,5.55111512312578e-16,2,356,0.099452,-0.09574,"<.0001"
87,0.181168503191696,9.89208714941014e-14,2,356,0.091723,-0.035635,"<.0001"
88,0.377744952683961,0,2,356,0.10679,-0.41491,"<.0001"
89,0.173207541657744,3.33510996597397e-13,2,356,0.1585,-0.34149,"<.0001"
90,0.00494534667031608,0.411500937101778,2,356,0.16624,-0.26054,"ns"
91,0.0725058493218945,3.38969721536131e-06,2,356,0.15297,-0.18922,"<.0001"
92,0.293271056144494,0,2,356,0.15394,-0.11866,"<.0001"
93,0.334456323766046,0,2,356,0.15112,-0.059346,"<.0001"
94,0.328851752813262,0,2,356,0.22108,-0.37388,"<.0001"
95,0.0708127232449495,4.5037532327985e-06,2,356,0.25813,-0.2804,"<.0001"
96,0.0130857699798507,0.0963285817096956,2,356,0.22492,-0.21452,"ns"
97,0.243532302555878,0,2,356,0.20096,-0.14301,"<.0001"
98,0.303759921736707,0,2,356,0.19145,-0.085584,"<.0001"
99,0.120859060775966,1.21988796841777e-09,2,356,0.349,-0.28153,"<.0001"
100,0.0365686515688084,0.00155921837435902,2,356,0.33631,-0.19112,"<.005"
101,0.0370410130630548,0.00143650133176365,2,356,0.27341,-0.16219,"<.005"
102,0.200486623491421,5.32907051820075e-15,2,356,0.24052,-0.075603,"<.0001"
103,0.304553320662147,0,2,356,0.19461,-0.022574,"<.0001"
104,0.18057728888413,1.08246744900953e-13,2,356,0.14086,0.0073253,"<.0001"
105,0.102533273198625,2.36342467818673e-08,2,356,0.089234,0.023191,"<.0001"
106,0.07995749670178,9.75736057062804e-07,2,356,0.028292,0.036037,"<.0001"
107,0.187467887386032,3.79696274421804e-14,2,356,0.41976,-0.1671,"<.0001"
108,0.0327160794072936,0.00304706104749419,2,356,0.31837,-0.081339,"<.005"
109,0.131700367915863,2.16165085831221e-10,2,356,0.25598,0.0011134,"<.0001"
110,0.161095106068086,2.15338857856295e-12,2,356,0.1832,0.042556,"<.0001"
111,0.139823897416685,5.97586424788688e-11,2,356,0.12367,0.07006,"<.0001"
112,0.0960420882773916,6.83406369272888e-08,2,356,0.058411,0.078036,"<.0001"
113,0.208011981348895,1.77635683940025e-15,2,356,0.46317,0.03064,"<.0001"
114,0.0864728549954912,3.30779697632622e-07,2,356,0.39898,0.074566,"<.0001"
115,0.00457289852585918,0.43989271597164,2,356,0.33383,0.039461,"ns"
116,0.0756405958748212,2.00532528127351e-06,2,356,0.22865,0.099464,"<.0001"
117,0.131122638035817,2.36946795517667e-10,2,356,0.15612,0.11703,"<.0001"
118,0.0948843321650856,8.26449810809038e-08,2,356,0.097709,0.1308,"<.0001"
119,0.274821205623713,0,2,356,0.45895,0.17222,"<.0001"
120,0.167080617128256,8.54649684356446e-13,2,356,0.41311,0.15319,"<.0001"
121,0.0515020420287874,0.000118923371933755,2,356,0.34659,0.19108,"<.0005"
122,0.0119177220211393,0.11855641280179,2,356,0.27006,0.17418,"ns"
123,0.0632344032784072,1.61582168483054e-05,2,356,0.1756,0.16852,"<.0001"
124,0.0756414551820193,2.00503716740741e-06,2,356,0.12335,0.16655,"<.0001"
125,0.0946923876730921,8.5292117923963e-08,2,356,0.3348,0.24755,"<.0001"
126,0.16325466983239,1.54198875890188e-12,2,356,0.22208,0.39445,"<.0001"
127,0.203967926888879,3.10862446895044e-15,2,356,-0.22208,0.39445,"<.0001"
128,0.175588885989186,2.3170354523927e-13,2,356,-0.3348,0.24755,"<.0001"
